"ID INTERVENCION","FECHA DE INTERVENCION","FECHA DE INGRESO","UBICACION","PROCEDENCIA","LOCALIZACION ARBOL","ESTADO DE MADUREZ","TIPO DE ARBOL","TIPO DE INTERVENCION","CODIGO ARBOL","ESPECIE","NOMBRE COMUN","ESPECIE TEMPORAL","NOMBRE COMUN TEMPORAL","FAMILIA TEMPORAL","ALTURA TOTAL","ALTURA DE COPA","DAP","ESTADO DEL ARBOL","COBERTURA PIE","INTERVENCIONES SECUNDARIAS","ID ESTADO","TALA ORIGEN","ESTADO DE ARBOL","ESTADO DE INTERVENCION","OBSERVACIONES DE LA INTERVENCION","OBSERVACIONES","ENTIDAD RADICADO","RADICADO","FECHA DE RADICADO","ENTORNO","RIESGO","RECOMENDACIONES","SINTOMAS DE DAÑO MECANICO","AGENTE DE DAÑO MECANICO","SINTOMA DE ENFERMEDAD","SEVERIDAD","MUNICIPIO","COMUNA","BARRIO","DIRECCION","GEO X","GEO Y","LATITUD","LONGITUD","ACTOR","OPERADOR","USUARIO","INTERVENTOR","FUNCIONARIO","ID CONTRATO","CONTRATO","AÑO CONTRATO","VERIFICADO","IMAGEN","NOMBRE ORIGINAL"
"11251744","09/05/2023","12/05/2023","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00110040260018","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","0.00","0.00","0.00","Individuo Sano","Si","","3","","Talado","Aprobado","","Se realizó la intervención bajo los estándares de la resolución 00-000046 del 18 de Enero de 2019 en el cual se aprueba el PMCA para EMVARIAS.
Se realizó poda de despunte que consiste en la disminución de la longitud de una rama lateral, cuyo diámetro sea menos de la mitad del diámetro del tronco o rama a la cual se inserte, sin comprometer la estabilidad y arquitectura natural de la copa del árbol (podar simétricamente).
","","","","Contadores, Luminarias , Postes de energía, Redes de baja Tensión Compactas , Redes de distribución - Media tensión compacta","","","","","","","Medellín","La Candelaria","El Chagualo","     Carrera 58 N 62-74","834592.0981981053","1184515.9967529604","6.262627102767155","-75.57208674988493","EMVARIAS S.A. E.S.P.","DVB Ingeniería S.A.S.","Néstor Fabián García Ibarra","Andrea Velandia","Jonatan Cardona","1173","CW152155","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011004/11251744/0.jpg","2673A después(2).jpg"
"11309972","08/08/2023","11/08/2023","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Fertilizacion","00110190580067","Washingtonia robusta","Palma washingtonia","","","","0.00","0.00","0.00","Individuo Sano","No","Aplicación material vegetal picado, Limpieza, Plateo","1","","Activo","Aprobado","","El individuo recibió tratamiento nutricional por medio de drench.
ID:469  Árbol Patrimonial.
","","","","","","","Heridas en el Tallo o Ramas","Otros Daños","","","Medellín","La Candelaria","La Candelaria","    ","834958.3431","1183397.56","6.25252637","-75.56874956","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Roman Ferney Gaviria Higuita","Jhon Mario  Cano Acevedo","William Alzate  ","1323","4600097538","2023","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011019/11309972/0.jpg","id469 antes.jpg"
"2454","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00116120740065","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","7.50","5.00","27.00","Individuo Sano","Si","","1","","Activo","Eliminado","","","","","","","Interferencia con Redes Aéreas","","","","Plantas Epífitas","BAJO","Bello","La Madera","Comuna 02","","836463.0330721273","1190783.0710979055","6.31932667","-75.5553454","Desconocido","Desconocido","","","","","","","No","",""
"2458","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00116120740014","Bauhinia picta","Casco de vaca, pata de vaca, pata de buey","","","","7.60","4.00","17.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","Eliminacion de Piso Duro","","","Plantas Epífitas","BAJO","Medellín","Belén","La Gloria","","831759.344","1180348.1244","6.22487846","-75.59756799","Desconocido","Desconocido","","","","","","","No","",""
"2486","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00116120740006","Codiaeum variegatum","Croto ornamental, croto, croton, croton ornamental, croton sangregado","","","","2.50","2.50","","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831756.3554","1180204.3091","6.22357837","-75.59759124","Desconocido","Desconocido","","","","","","","No","",""
"8683","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Inventario inicial","00116120260004","Dypsis lutescens","Palma areca","","","","5.40","3.60","4.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831019.3502","1180007.3683","6.22177894","-75.60424335","Desconocido","Desconocido","","","","","","","No","",""
"43098","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Inventario inicial","00110190580045","Washingtonia robusta","Palma washingtonia","","","","24.00","4.00","44.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","834960.46403651","1183403.30810337","6.25257838","-75.56873055","Desconocido","Desconocido","","","","","","","No","",""
"65581","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","001In160000029","Erythrina crista-galli","Cresta de gallo","","","","4.70","3.00","16.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833875.6483640146","1182504.9907394245","6.24443015","-75.57850703","Desconocido","Desconocido","","","","","","","No","",""
"115850","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00112130030146","Bunchosia armeniaca","Ciruela, confite, ciruelo de perro , ciruelo, guaimaro, ciruelo peruano","","","","3.00","1.80","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Interferencia con Circulación","Limpieza, Poda de Mantenimiento","","","Plantas Parásitas","BAJO","Medellín","La América","Calasanz Parte Alta","","831025.7016137093","1184730.4136551218","6.264472553822191","-75.60430964272943","Desconocido","Desconocido","","","","","","","No","",""
"508981","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Fertilizacion","00116120740104","Hibiscus rosa-sinensis","San joaquín, cayeno, sanjoaquín, resucitado","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831553.3612","1180412.653","6.2254564","-75.59943028","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508994","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740114","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831635.6303","1180382.1037","6.22518239","-75.59868636","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514267","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Poda de Correccion","00113090220006","Syagrus romanzoffiana","Palma reina, coco plumoso, palma de azúcar","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","San Javier No.1","","829423.8319","1183875.9958","6.25670688","-75.61875748","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514288","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Correccion","00113090070005","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","Antonio Nariño","","829111.4394","1183845.4211","6.25642222","-75.62157861","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514334","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Correccion","00113100460010","Schinus terebinthifolia","Turibinto, falso pimiento, pimiento, terebinto, pimineto negro","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","Veinte de Julio","","829193.274","1183541.6721","6.25367871","-75.62083132","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"521249","26/02/2008","26/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00111050040021","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Rodeo  Aeroparque SanJuan, ","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833185.7907","1181996.6471","6.23981718","-75.58472557","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"521492","26/02/2008","26/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Poda de Mantenimiento","00111050490042","Citrus reticulata","Mandarina","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Rodeo  Aeroparque SanJuan, ","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833324.0098","1182288.6958","6.24246072","-75.58348455","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522781","01/02/2008","01/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00107160020001","Bauhinia picta","Casco de vaca, pata de vaca, pata de buey","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Robledo","Palenque","","832051.0829","1186186.3148","6.27765993","-75.59508488","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522877","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00105190200078","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Castilla","El Progreso","","834124.5304993677","1185821.291642238","6.274414266554071","-75.57634426695263","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522914","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00105190200106","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Castilla","El Progreso","","834310.701","1185836.6564","6.27455797","-75.57466283","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9094180","30/10/2013","09/12/2013","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Monitoreo de variables dasometricas","00110190580062","Washingtonia robusta","Palma washingtonia","","","","14.50","10.00","43.50","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Posible Caida de Ramas","","Heridas en el Tallo o Ramas, Inclinado, Raices Descubiertas","Otros Daños, Presencia de Clavos/Alambres","","","Medellín","La Candelaria","La Candelaria","","834937.77918618","1183355.12550677","6.25214225","-75.56893423","Secretaría del Medio Ambiente","Secretaria de Medio Ambiente","","Leider Andres Arias Garcia","Leider Andres Arias Garcia","123","33333","2015","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/8303_0110.JPG","8303_0110.JPG"
"9123482","02/05/2014","01/08/2014","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110040260018","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","8.00","4.00","24.00","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","El Chagualo","","834592.0981981053","1184515.9967529604","6.262627102767155","-75.57208674988493","EDU","Consorcio Desarrollo Integral Medellín","","","","87","4600043683","2012","No","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/3683_DSCF1528.JPG","3683_DSCF1528.JPG"
"9148588","19/10/2014","09/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00110190580002","Desconocida","_","","","","0.00","0.00","0.00","Individuo Desaparecido","No","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Medellín","Corregimiento de San Cristóbal","Área de Expansión San Cristóbal","","831216.8279068323","1185593.2805051904","6.27227736","-75.60260576","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Leider Andres Arias Garcia","Jonatan Cardona","","90","4600055369","2014","Si","",""
"9465817","12/01/2017","09/03/2017","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","001In160000041","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","8.00","4.00","17.19","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833951.7227021846","1182284.1490422795","6.24243581","-75.57781415","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","","","","209","4600068372","2017","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9465817/8372_1082.JPG","8372_1082.JPG"
"9875783","03/05/2018","11/05/2018","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110090050182","Roystonea regia","Palma real de Cuba, palma real, palma botella","","","","12.00","8.50","40.00","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","Respuesta a comunicación oficial recibida con radicado N° 012540 del 23 de abril del 2018. Se autoriza poda de despunte solo de la hoja que esta interfiriendo con el panel de mensajería. La palma se encuentra ubicada por el palacio de exposiciones en la Cr 55 con C l 41, zona verde pública. Copia Emvarias.","","","","","","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Alpujarra","","834189.2820442038","1182257.725162842","6.24220307","-75.57566753","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Tatiana Osorno Lopera","","","269","AMVA 000 CV2018","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9875783/438_TOL_20180503_10.jpg","438_TOL_20180503_10.jpg"
"10170625","04/11/2014","27/02/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Patrimonio Cultural","Monitoreo de variables dasometricas","00110180170019","Bulnesia arborea","Guayacan, Carrapo","","","","7.50","0.00","29.00","Individuo Sano","No","","1","","Activo","Aprobado","","Radicado Entrada 201100480463Radicado Salida 201400293551","","","","","Afectación a Construcciones","Limpieza","","","","","Medellín","La Candelaria","Villa Nueva","    ","835550.6416404466","1183464.2651477444","6.25314451","-75.56340074","Secretaría del Medio Ambiente","Secretaria de Medio Ambiente","","Jonatan Cardona","Leider Andres Arias Garcia","123","33333","2015","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10170625/8303_0075.JPG","8303_0075.JPG"
"10293115","16/07/2014","09/07/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190600015","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","8.00","5.00","14.00","Individuo Sano","Si","","6","","Desaparecido","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","835055.96787943","1183256.38859394","6.25125275","-75.56786405","Metro de Medellín LTDA","Cooperativa de Desarrollo y Empleo Social  PRECOODES","","","","88","201300591","2013","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10293115/DM_0591_BER_29.jpg","DM_0591_BER_29.jpg"
"10294252","16/07/2014","10/07/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190600004","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","9.00","4.00","15.00","Individuo Sano","Si","","6","","Desaparecido","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","835069.2398868087","1183251.0417991104","6.25120475","-75.56774403","Metro de Medellín LTDA","Cooperativa de Desarrollo y Empleo Social  PRECOODES","Yony Andres Sanchez Puerta","","","88","201300591","2013","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10294252/DM_0591_BER_32.jpg","DM_0591_BER_32.jpg"
"10539472","03/01/2020","05/02/2020","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190600010","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","11.00","6.90","22.28","Individuo Sano","No","","6","","Desaparecido","Aprobado","","La Secretaria de Infraestructura Física reporta 3 mantenimientos integrales, con el contrato 4600074768 en los meses de enero, febrero y marzo de 2019 y con el contrato 4600080845 reportan 4 mantenimientos integrales en los meses de mayo, junio, julio y septiembre de 2019.  Se observan redes subterráneas en el entorno del individuo.

","","","","Luminarias ","","","Heridas en el Tallo o Ramas","Otros Daños","","","Medellín","La Candelaria","La Candelaria","    ","834989.4784090216","1183284.385636007","6.25150412","-75.5684654","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","León Daniel Ruiz Correa","Monica  Sanchez ","Nicolas Alberto Rivillas","353","4600080845","2019","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011019/10539472/0.jpg","0845_DR1554.jpg"
"11263043","21/04/2023","29/05/2023","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00113180220005","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","5.00","1.50","11.46","Individuo Sano","Si","Poda de Mantenimiento","1","","Activo","VB Interventor","","CTO R10-18","","","","Redes de distribución - Media tensión compacta","","","","","","","Medellín","San Javier","Antonio Nariño","    ","829186.0896603577","1183847.6471203486","6.256444323687597","-75.62090432837176","EPM - AMVA","ENECON S.A.S","Alex Andres Londoño","Orlando Cardenas Tobon","","1307","CW240972","2022","No","https://www.medellin.gov.co/sau/images/intervencion/001/00113/0011318/11263043/0.jpg","CW240972_1261.jpg"
"11273366","03/05/2023","13/06/2023","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Tala","001null0006345","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","0.00","0.00","0.00","","","","3","","Talado","Aprobado","","Se informa a la comunidad aledaña sobre la tala del árbol autorizado antes de ser ejecutada, dejando como soportes medios de verificación. Previo a realizar la tala, se revisa presencia de fauna en el árbol a intervenir.
","AMVA","00-007665 ","27/03/2023","","","Resiembra","","","","","Medellín","La Candelaria","Centro Administrativo","    ","834569.167","1182377.3047","6.24329376","-75.57223899","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Deisy Carolina Jiménez Gutiérrez","Juan Andres Gonzalez","Yony Andres Sanchez Puerta","1325","4600097751","2023","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011023/11273366/0.jpg","DSC01704.jpg"
"1887","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00115090880006","Delonix regia","Flamboyán, acacia roja, acacio rojo","","","","3.50","2.50","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","","","","","","Medellín","Guayabal","Cristo Rey","","832551.5278229837","1178633.2815109126","6.20939776765508","-75.59036797147847","Desconocido","Desconocido","","","","","","","No","",""
"9528","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00111050490012","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","9.00","5.00","25.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","Plantas Epífitas","BAJO","Medellín","Laureles Estadio","Los Conquistadores","","833333.2086","1182279.1438","6.24237462","-75.58340121","Desconocido","Desconocido","","","","","","","No","",""
"22445","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00105090440006","Heptapleurum actinophyllum","Schefflera, cheflera, pategallina hojigrande","","","","6.30","5.00","","Individuo Sano","No","","6","","Desaparecido","Aprobado","","","","","","","Interferencia con Redes Aéreas","Poda de Mantenimiento","","","","","Medellín","Castilla","Girardot","","835221.1433","1188665.3973","6.30015191","-75.56651079","Desconocido","Desconocido","","","","","","","No","",""
"29236","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00110190460045","Syagrus romanzoffiana","Palma reina, coco plumoso, palma de azúcar","","","","4.60","2.80","19.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","835606.8399","1182923.4537","6.24825724","-75.56287928","Desconocido","Desconocido","","","","","","","No","",""
"30319","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00105090420026","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","8.00","4.00","22.00","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","Castilla","Girardot","","835206.4465","1188567.5041","6.29926662","-75.56664104","Desconocido","Desconocido","","","","","","","No","",""
"65574","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","001In160000056","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","4.50","2.00","24.00","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833954.8270144552","1182272.656410989","6.24233201","-75.57778581","Desconocido","Desconocido","","","","","","","No","",""
"73871","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00107160200009","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","10.00","8.00","13.00","Individuo Enfermo","No","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","Poda de Mantenimiento","Heridas en el Tallo o Ramas","Guadañas u Otros Agentes, Poda Inadecuada","Enrollamiento en Hojas","ALTO","Medellín","Robledo","Palenque","","832272.0057","1185953.5381","6.27556154","-75.59308302","Desconocido","Desconocido","","","","","","","No","",""
"86850","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00105190200089","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","5.00","2.00","25.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","Poda de Mantenimiento","","","Manchas Foliares","ALTO","Medellín","Castilla","El Progreso","","834152.2490663526","1185832.457108669","6.274515913215663","-75.57609415096206","Desconocido","Desconocido","","","","","","","No","",""
"162457","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00107030020481","Erythrina fusca","Búcaro, chambul, cachimbo, pisamo","","","","5.00","3.50","31.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Interferencia con Circulación","Poda de Mantenimiento","","","","","Medellín","Robledo","San Germán","","832927.8478","1185062.8387","6.26752722","-75.58713513","Desconocido","Desconocido","","","","","","","No","",""
"508957","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740122","Caesalpinia pulcherrima","Clavellino","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831556.7269","1180343.0119","6.22482697","-75.59939807","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9093086","24/10/2013","04/12/2013","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Monitoreo de variables dasometricas","00110190580044","Washingtonia robusta","Palma washingtonia","","","","19.50","17.00","42.50","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","Telefónicas ","","","","","","","Medellín","La Candelaria","La Candelaria","","834961.01467428","1183407.49673234","6.25261626","-75.56872568","Secretaría del Medio Ambiente","Secretaria de Medio Ambiente","","","","123","33333","2015","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/8303_0101.JPG","8303_0101.JPG"
"9109167","14/03/2014","28/04/2014","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","001In160000037","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","0.00","0.00","0.00","Individuo Muerto","Si","","6","","Desaparecido","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833939.3426298111","1182319.9850360428","6.24275943","-75.5779269","EDU","Consorcio Desarrollo Integral Medellín","","","","87","4600043683","2012","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/3683_7537.JPG","3683_7537.JPG"
"9148773","19/10/2014","09/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190600003","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","8.80","5.80","18.46","Individuo Sano","Si","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Medellín","La Candelaria","La Candelaria","    ","835064.1264312203","1183262.65286786","6.25130958","-75.56779051","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Yony Andres Sanchez Puerta","Jonatan Cardona","","90","4600055369","2014","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9148773/5369_LA3403.jpg","5369_LA3403.jpg"
"9155379","15/03/2014","04/02/2015","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Tala","00105090420020","Melicoccus bijugatus","Mamoncillo, Mamon","","","","","","","","","","3","","Talado","Aprobado",""," Resolución AMVA 0000966 del 20 de junio de 2013","","","","","","","","","","","Medellín","Castilla","Girardot","","835219.7733","1188597.1844","6.29953526","-75.56652141","EDU","CONSORCIO CVH","","","","108","4600051821","2013","No","",""
"9161991","28/05/2015","10/06/2015","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00107120242100","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","0.00","0.00","0.00","Individuo Muerto","Si","","1","","Activo","Aprobado","","","","","","","","","Heridas en el Tallo o Ramas","Poda Inadecuada","","","Medellín","Robledo","Aures No.2","","832563.628380874","1187584.075772561","6.2903083","-75.59049115","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Javier León Pérez Cardona","Jonatan Cardona","","115","4600059174","2015","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9161991/9174_AD366.JPG","9174_AD366.JPG"
